episode,env_id,update,global_step,mode,alpha,reward_scale,ret_used,ret_env_scaled,ret_shaping,ep_len,total_cost_yuan,loss_term,v_term,line_term,switch_term,trafo_term,risk_term,import_cost_yuan,loss_cost_yuan,v_cost_yuan,line_cost_yuan,trafo_cost_yuan,risk_cost_yuan_like,switch_cost_yuan,pf_failed,total_scale_yuan,risk_scale_yuan
80,15,2,3008,WARMUP_SR,0.0,1e-06,-100.79589210823178,-100.79589210823178,0.0,24,3004240.447888692,151.20306024503816,98.94075772686753,88854.45093292109,1600.0,5999.581538866246,2899064.8088326454,8622.665826532078,151.20306024503816,98.94075772686753,88854.45093292109,5999.581538866246,2899064.8088326454,1600.0,0,4107353.9330343404,3402345.2407810143
81,16,2,3008,WARMUP_SR,0.0,1e-06,-51.81988709419966,-51.81988709419966,0.0,24,5741907.576586997,350.94300253980384,3805.7792736256833,430098.6389358053,800.0,2499.6163464429414,5294397.493149611,10306.04888151156,350.94300253980384,3805.7792736256833,430098.6389358053,2499.6163464429414,5294397.493149611,800.0,0,4107353.9330343404,3402345.2407810143
82,17,2,3008,WARMUP_SR,0.0,1e-06,-45.61798721924424,-45.61798721924424,0.0,24,46506.27043270346,42.99668241892039,0.0,0.0,2400.0,2332.072665746985,34169.00484608326,7605.192920873208,42.99668241892039,0.0,0.0,2332.072665746985,34169.00484608326,2400.0,0,4107353.9330343404,3402345.2407810143
83,18,2,3008,WARMUP_SR,0.0,1e-06,-32.36949222907424,-32.36949222907424,0.0,24,43035.496549013056,69.31701243658031,13.533888879592936,0.0,1600.0,2499.425289198306,35101.370473566894,3821.1668973682667,69.31701243658031,13.533888879592936,0.0,2499.425289198306,35101.370473566894,1600.0,0,4107353.9330343404,3402345.2407810143
84,19,2,3008,WARMUP_SR,0.0,1e-06,-96.56506677437574,-96.56506677437574,0.0,24,51010.53885694015,59.071596663929036,0.0,0.0,1600.0,2359.8558020567943,38043.214712179004,9007.468342704351,59.071596663929036,0.0,0.0,2359.8558020567943,38043.214712179004,1600.0,0,4107353.9330343404,3402345.2407810143
85,20,2,3008,WARMUP_SR,0.0,1e-06,-45.60798776522279,-45.60798776522279,0.0,24,2896514.4409513897,213.5919116814844,1236.4719212458915,81444.34637456597,3200.0,5999.584713326132,2796023.0494536962,8610.988488555728,213.5919116814844,1236.4719212458915,81444.34637456597,5999.584713326132,2796023.0494536962,3200.0,0,4107353.9330343404,3402345.2407810143
86,21,2,3008,WARMUP_SR,0.0,1e-06,-25.567988723516464,-25.567988723516464,0.0,24,2588445.47476728,278.04743762833164,3045.9182141671718,104083.20871327602,1600.0,2499.7016862035475,2470046.7683222373,7169.877831395821,278.04743762833164,3045.9182141671718,104083.20871327602,2499.7016862035475,2470046.7683222373,1600.0,0,4107353.9330343404,3402345.2407810143
87,22,2,3008,WARMUP_SR,0.0,1e-06,-60.520338006317616,-60.520338006317616,0.0,24,3679276.1934491065,359.59195171232346,4908.722118320122,228245.73091293452,3200.0,2499.7369108050966,3432338.366869825,8083.63663722173,359.59195171232346,4908.722118320122,228245.73091293452,2499.7369108050966,3432338.366869825,3200.0,0,4107353.9330343404,3402345.2407810143
88,23,2,3008,WARMUP_SR,0.0,1e-06,-52.617861434817314,-52.617861434817314,0.0,24,1596946.3709048945,258.8082489262168,3904.028638959162,34869.0671469602,2400.0,2499.6576875181872,1547038.7337039239,6234.883727533032,258.8082489262168,3904.028638959162,34869.0671469602,2499.6576875181872,1547038.7337039239,2400.0,0,4107353.9330343404,3402345.2407810143
89,24,2,3008,WARMUP_SR,0.0,1e-06,-64.98304784297943,-64.98304784297943,0.0,24,6020136.377962663,497.7291230598293,6988.154616737605,459684.3160731859,2400.0,2499.7909482610753,5538471.605720436,10092.510604042105,497.7291230598293,6988.154616737605,459684.3160731859,2499.7909482610753,5538471.605720436,2400.0,0,4107353.9330343404,3402345.2407810143
90,25,2,3008,WARMUP_SR,0.0,1e-06,-59.528875667601824,-59.528875667601824,0.0,24,367745.54385942424,263.65111526251457,491.4428692699756,86.10818797273588,1600.0,756.2248589529262,354884.61483659636,9927.15310663225,263.65111526251457,491.4428692699756,86.10818797273588,756.2248589529262,354884.61483659636,1600.0,0,4107353.9330343404,3402345.2407810143
91,26,2,3008,WARMUP_SR,0.0,1e-06,-46.40445717796683,-46.40445717796683,0.0,24,2804638.2414332316,137.69550345085273,44.1885055048155,76100.13474340264,3200.0,5999.5819483127725,2710647.4008400673,8646.93539594399,137.69550345085273,44.1885055048155,76100.13474340264,5999.5819483127725,2710647.4008400673,3200.0,0,4107353.9330343404,3402345.2407810143
92,27,2,3008,WARMUP_SR,0.0,1e-06,-59.100396387279034,-59.100396387279034,0.0,24,1924012.3176923958,383.26782691543235,12149.300743066236,61859.660617850015,3200.0,2499.6728210187243,1837932.8890211475,6370.794489313222,383.26782691543235,12149.300743066236,61859.660617850015,2499.6728210187243,1837932.8890211475,3200.0,0,4107353.9330343404,3402345.2407810143
93,28,2,3008,WARMUP_SR,0.0,1e-06,-57.141078516840935,-57.141078516840935,0.0,24,50693.26632658547,173.19057110305428,707.5320911670233,0.0,2400.0,760.2359252768644,37916.82030194912,8908.678008192464,173.19057110305428,707.5320911670233,0.0,760.2359252768644,37916.82030194912,2400.0,0,4107353.9330343404,3402345.2407810143
94,29,2,3008,WARMUP_SR,0.0,1e-06,-51.42685575783253,-51.42685575783253,0.0,24,4263650.046017162,200.29346160354018,314.3992155440697,184437.62269471807,2400.0,5999.634416215754,4060678.780270984,9819.609419699704,200.29346160354018,314.3992155440697,184437.62269471807,5999.634416215754,4060678.780270984,2400.0,0,4107353.9330343404,3402345.2407810143
95,30,2,3008,WARMUP_SR,0.0,1e-06,-68.65370064973831,-68.65370064973831,0.0,24,3345572.9416757356,243.42253734858264,1874.6847715668926,110808.84620802599,3200.0,5999.5951908269335,3214888.919296947,8800.896208368807,243.42253734858264,1874.6847715668926,110808.84620802599,5999.5951908269335,3214888.919296947,3200.0,0,4107353.9330343404,3402345.2407810143
96,31,2,3008,WARMUP_SR,0.0,1e-06,-65.23625563085079,-65.23625563085079,0.0,24,213535.62307802367,155.12076776743194,314.59613122683174,0.0,2400.0,2499.554168471221,199282.5705073486,9038.90227097702,155.12076776743194,314.59613122683174,0.0,2499.554168471221,199282.5705073486,2400.0,0,4107353.9330343404,3402345.2407810143
97,32,2,3008,WARMUP_SR,0.0,1e-06,-14.388777133077383,-14.388777133077383,0.0,24,255508.87536533485,102.18291327257862,42.056349511234984,8.632373637467538,800.0,2499.2168557101886,247014.4098805313,5144.559905944664,102.18291327257862,42.056349511234984,8.632373637467538,2499.2168557101886,247014.4098805313,800.0,0,4107353.9330343404,3402345.2407810143
98,33,2,3008,WARMUP_SR,0.0,1e-06,-34.075068451464176,-34.075068451464176,0.0,24,47345.136400345684,156.87246346728986,586.4262838352296,0.0,1600.0,781.4957573683164,36166.5006372428,8210.713721899334,156.87246346728986,586.4262838352296,0.0,781.4957573683164,36166.5006372428,1600.0,0,4107353.9330343404,3402345.2407810143
99,34,2,3008,WARMUP_SR,0.0,1e-06,-33.845298163592815,-33.845298163592815,0.0,24,41957.19375529116,60.359778381375044,0.0,0.0,1600.0,752.7747598641834,34694.17086481423,4910.2481306127465,60.359778381375044,0.0,0.0,752.7747598641834,34694.17086481423,1600.0,0,4107353.9330343404,3402345.2407810143
100,35,2,3008,WARMUP_SR,0.0,1e-06,-29.803366664797068,-29.803366664797068,0.0,24,1095086.2994942837,177.89518357173046,1008.0561322330024,12218.760716373205,1600.0,2499.629650850579,1071916.2010103601,5843.651984466806,177.89518357173046,1008.0561322330024,12218.760716373205,2499.629650850579,1071916.2010103601,1600.0,0,4107353.9330343404,3402345.2407810143
101,36,2,3008,WARMUP_SR,0.0,1e-06,-16.61357094347477,-16.61357094347477,0.0,24,1516379.0692633423,274.20157025972355,4598.355126612121,19912.25925725189,3200.0,2499.369787317741,1479963.254014176,6205.831077984485,274.20157025972355,4598.355126612121,19912.25925725189,2499.369787317741,1479963.254014176,3200.0,0,4107353.9330343404,3402345.2407810143
102,37,2,3008,WARMUP_SR,0.0,1e-06,-17.81277722120285,-17.81277722120285,0.0,24,3140460.6010452104,395.80915048008285,8247.169133895302,184043.3135590657,2400.0,2499.719797803694,2935753.6859064824,7516.71264796313,395.80915048008285,8247.169133895302,184043.3135590657,2499.719797803694,2935753.6859064824,2400.0,0,4107353.9330343404,3402345.2407810143
103,38,2,3008,WARMUP_SR,0.0,1e-06,-83.09655546024442,-83.09655546024442,0.0,24,12524343.994318776,1800.3079163790603,111365.85661664036,2955455.478822914,2400.0,2499.8484959301745,9440526.742041418,12096.068341872799,1800.3079163790603,111365.85661664036,2955455.478822914,2499.8484959301745,9440526.742041418,2400.0,0,4107353.9330343404,3402345.2407810143
104,39,2,3008,WARMUP_SR,0.0,1e-06,-17.20950026065111,-17.20950026065111,0.0,24,44298.90864899463,30.155297483022903,0.0,0.0,1600.0,2333.8041074408197,34084.11890585196,6280.985635701848,30.155297483022903,0.0,0.0,2333.8041074408197,34084.11890585196,1600.0,0,4107353.9330343404,3402345.2407810143
105,40,2,3008,WARMUP_SR,0.0,1e-06,-16.17436672374606,-16.17436672374606,0.0,24,46121.48582383612,64.92095209445523,0.24087621703123033,0.0,2400.0,2499.3522784731445,34944.73770565599,6277.154963489949,64.92095209445523,0.24087621703123033,0.0,2499.3522784731445,34944.73770565599,2400.0,0,4107353.9330343404,3402345.2407810143
106,41,2,3008,WARMUP_SR,0.0,1e-06,-23.293330397456884,-23.293330397456884,0.0,24,47255.78314102099,26.10082920749554,0.0,0.0,3200.0,5999.022853966415,34302.8597509627,3753.900536091874,26.10082920749554,0.0,0.0,5999.022853966415,34302.8597509627,3200.0,0,4107353.9330343404,3402345.2407810143
107,42,2,3008,WARMUP_SR,0.0,1e-06,-36.090973142534494,-36.090973142534494,0.0,24,1249326.638754336,120.4016438463589,68.35646898422395,25032.4728302182,1600.0,5999.523661349912,1209037.10528601,7589.180507773438,120.4016438463589,68.35646898422395,25032.4728302182,5999.523661349912,1209037.10528601,1600.0,0,4107353.9330343404,3402345.2407810143
108,43,2,3008,WARMUP_SR,0.0,1e-06,-86.74168873950839,-86.74168873950839,0.0,24,8612869.045022381,440.73574613152635,3169.372276409615,1053629.1195257336,800.0,2499.684570198916,7540282.123734088,12488.74491595218,440.73574613152635,3169.372276409615,1053629.1195257336,2499.684570198916,7540282.123734088,800.0,0,4107353.9330343404,3402345.2407810143
109,44,2,3008,WARMUP_SR,0.0,1e-06,-22.008811369538307,-22.008811369538307,0.0,24,1014397.9822149174,85.35635799310843,0.018821654138459945,8069.979269325261,2400.0,5999.435519981441,991492.5101060892,6436.038497867457,85.35635799310843,0.018821654138459945,8069.979269325261,5999.435519981441,991492.5101060892,2400.0,0,4107353.9330343404,3402345.2407810143
110,45,2,3008,WARMUP_SR,0.0,1e-06,-33.15580205991864,-33.15580205991864,0.0,24,4408708.375809601,407.90014654372715,3806.15510070269,222083.4667828705,2400.0,2499.6122474555723,4167814.377465368,10104.764213203976,407.90014654372715,3806.15510070269,222083.4667828705,2499.6122474555723,4167814.377465368,2400.0,0,4107353.9330343404,3402345.2407810143
111,46,2,3008,WARMUP_SR,0.0,1e-06,-51.43889045342803,-51.43889045342803,0.0,24,755031.4354508825,76.90096115784714,0.0,5255.760444886969,800.0,5999.417672629542,736731.1118347014,6245.145498664647,76.90096115784714,0.0,5255.760444886969,5999.417672629542,736731.1118347014,800.0,0,4107353.9330343404,3402345.2407810143
112,47,2,3008,WARMUP_SR,0.0,1e-06,-61.55697802826762,-61.55697802826762,0.0,24,46482.970124286476,51.57154810199107,0.0,0.0,1600.0,2272.6053121499294,34232.125740580326,8378.23907155622,51.57154810199107,0.0,0.0,2272.6053121499294,34232.125740580326,1600.0,0,4107353.9330343404,3402345.2407810143
113,48,2,3008,WARMUP_SR,0.0,1e-06,-38.17163674533367,-38.17163674533367,0.0,24,502428.574631431,74.3005358030974,0.0036988487798238798,3803.953009287678,800.0,5999.404377196514,485721.49490494,6103.718641158048,74.3005358030974,0.0036988487798238798,3803.953009287678,5999.404377196514,485721.49490494,800.0,0,4107353.9330343404,3402345.2407810143
114,49,2,3008,WARMUP_SR,0.0,1e-06,-64.71655611600727,-64.71655611600727,0.0,24,12400.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1,4107353.9330343404,3402345.2407810143
115,50,2,3008,WARMUP_SR,0.0,1e-06,-26.57249592617154,-26.57249592617154,0.0,24,45030.0570708491,37.332171418396904,0.0,0.0,800.0,5998.957600652279,34722.59101618295,3508.5084540138687,37.332171418396904,0.0,0.0,5998.957600652279,34722.59101618295,800.0,0,4107353.9330343404,3402345.2407810143
116,51,2,3008,WARMUP_SR,0.0,1e-06,-13.955392576754093,-13.955392576754093,0.0,24,2317107.376671687,137.9358427261842,150.03413280716904,55043.47862177805,1600.0,2499.4507467378844,2250484.363205036,7330.049965327658,137.9358427261842,150.03413280716904,55043.47862177805,2499.4507467378844,2250484.363205036,1600.0,0,4107353.9330343404,3402345.2407810143
117,52,2,3008,WARMUP_SR,0.0,1e-06,-53.22665524110198,-53.22665524110198,0.0,24,136906.647944666,60.10328299542367,0.0,0.0,3200.0,2551.187997613577,122078.83796055613,9076.621986496297,60.10328299542367,0.0,0.0,2551.187997613577,122078.83796055613,3200.0,0,4107353.9330343404,3402345.2407810143
118,53,2,3008,WARMUP_SR,0.0,1e-06,-71.9443136677146,-71.9443136677146,0.0,24,6717996.0895180255,463.9083126804519,7222.490859715443,669877.0807636828,2400.0,2499.6410945784123,6025116.903344044,10879.973456004656,463.9083126804519,7222.490859715443,669877.0807636828,2499.6410945784123,6025116.903344044,2400.0,0,4107353.9330343404,3402345.2407810143
119,54,2,3008,WARMUP_SR,0.0,1e-06,-43.8908562771976,-43.8908562771976,0.0,24,42603.62325358536,57.79438175481955,0.0,0.0,2400.0,750.0737107819691,34650.766424790294,4802.783118013099,57.79438175481955,0.0,0.0,750.0737107819691,34650.766424790294,2400.0,0,4107353.9330343404,3402345.2407810143
120,55,2,3008,WARMUP_SR,0.0,1e-06,-47.942523308098316,-47.942523308098316,0.0,24,271518.70778065146,75.33536868306405,0.0,158.73442634708124,2400.0,1984.5308197824675,256771.86175392417,10203.580780597724,75.33536868306405,0.0,158.73442634708124,1984.5308197824675,256771.86175392417,2400.0,0,4107353.9330343404,3402345.2407810143
121,56,2,3008,WARMUP_SR,0.0,1e-06,-46.084674663841724,-46.084674663841724,0.0,24,48328.70416119023,42.89030466225926,0.0,0.0,3200.0,5999.199974236432,34561.615470405166,4567.888716548635,42.89030466225926,0.0,0.0,5999.199974236432,34561.615470405166,3200.0,0,4107353.9330343404,3402345.2407810143
122,57,2,3008,WARMUP_SR,0.0,1e-06,-33.07744279131293,-33.07744279131293,0.0,24,2657077.180311391,117.51201867698161,56.79025447661539,67965.70833704864,800.0,2499.4742952600445,2578082.690133483,7672.517291122887,117.51201867698161,56.79025447661539,67965.70833704864,2499.4742952600445,2578082.690133483,800.0,0,4107353.9330343404,3402345.2407810143
123,58,2,3008,WARMUP_SR,0.0,1e-06,-31.434532094746828,-31.434532094746828,0.0,24,1226804.5175249754,90.41073315596687,0.6394166993417818,12197.459879673796,2400.0,5999.457097542859,1199522.501297962,6684.459833097551,90.41073315596687,0.6394166993417818,12197.459879673796,5999.457097542859,1199522.501297962,2400.0,0,4107353.9330343404,3402345.2407810143
124,59,2,3008,WARMUP_SR,0.0,1e-06,-56.78551096096635,-56.78551096096635,0.0,24,45986.2530831863,99.7764871950377,6.362345162151772,0.0,800.0,2104.668886013483,35048.04187418674,8027.179977823926,99.7764871950377,6.362345162151772,0.0,2104.668886013483,35048.04187418674,800.0,0,4107353.9330343404,3402345.2407810143
125,60,2,3008,WARMUP_SR,0.0,1e-06,-31.811928503215313,-31.811928503215313,0.0,24,46059.499583273806,32.08506502135399,0.0,0.0,3200.0,2125.1209690691794,34108.01385076713,6626.364763437494,32.08506502135399,0.0,0.0,2125.1209690691794,34108.01385076713,3200.0,0,4107353.9330343404,3402345.2407810143
126,61,2,3008,WARMUP_SR,0.0,1e-06,-58.42828345298767,-58.42828345298767,0.0,24,47208.73754670762,38.08479300074621,0.0,0.0,2400.0,5999.156387367326,34475.61831710938,4333.962842230918,38.08479300074621,0.0,0.0,5999.156387367326,34475.61831710938,2400.0,0,4107353.9330343404,3402345.2407810143
127,62,2,3008,WARMUP_SR,0.0,1e-06,-48.64493879675865,-48.64493879675865,0.0,24,3756773.1400319063,195.9956952750997,486.46498378982005,178411.65271046865,1600.0,2499.5355257829533,3565152.8470181995,8622.639793665463,195.9956952750997,486.46498378982005,178411.65271046865,2499.5355257829533,3565152.8470181995,1600.0,0,4107353.9330343404,3402345.2407810143
128,63,2,3008,WARMUP_SR,0.0,1e-06,-57.32079103589058,-57.32079103589058,0.0,24,1593084.859324467,147.82213007433913,503.05154483409603,23435.395801362614,800.0,5999.503601449911,1555095.2136832944,7251.694693526009,147.82213007433913,503.05154483409603,23435.395801362614,5999.503601449911,1555095.2136832944,800.0,0,4107353.9330343404,3402345.2407810143
129,0,3,4544,WARMUP_SR,0.0,1e-06,-30.71495694667101,-30.71495694667101,0.0,24,1161719.9043223157,87.50395728373252,0.0,14027.713584527079,800.0,5999.47614591176,1133954.892490312,6937.822101564786,87.50395728373252,0.0,14027.713584527079,5999.47614591176,1133954.892490312,800.0,0,4676861.88223103,4046197.7140093716
130,1,3,4544,WARMUP_SR,0.0,1e-06,-23.54596457257867,-23.54596457257867,0.0,24,61153.265144292105,47.99099259178219,0.0,0.0,800.0,2499.177660082384,52904.526716915156,4949.560767294566,47.99099259178219,0.0,0.0,2499.177660082384,52904.526716915156,800.0,0,4676861.88223103,4046197.7140093716
131,2,3,4544,WARMUP_SR,0.0,1e-06,-44.53963307663798,-44.53963307663798,0.0,24,1111235.3708895582,86.75318571710184,0.022016378350030702,10261.111661333118,2400.0,5999.449872111226,1085975.17597935,6599.611360385563,86.75318571710184,0.022016378350030702,10261.111661333118,5999.449872111226,1085975.17597935,2400.0,0,4676861.88223103,4046197.7140093716
132,3,3,4544,WARMUP_SR,0.0,1e-06,-55.876847475767136,-55.876847475767136,0.0,24,48215.031873909174,39.94458971996524,0.0,0.0,3200.0,5999.178860503575,34562.73010534259,4453.122908063011,39.94458971996524,0.0,0.0,5999.178860503575,34562.73010534259,3200.0,0,4676861.88223103,4046197.7140093716
133,4,3,4544,WARMUP_SR,0.0,1e-06,-39.210567358881235,-39.210567358881235,0.0,24,45391.81419692001,32.125639004155154,0.0,0.0,2400.0,2306.3186562206283,34092.031119633495,6593.464421065881,32.125639004155154,0.0,0.0,2306.3186562206283,34092.031119633495,2400.0,0,4676861.88223103,4046197.7140093716
134,5,3,4544,WARMUP_SR,0.0,1e-06,-46.35157684609294,-46.35157684609294,0.0,24,2545085.8482030937,133.50375621256205,79.32301897061424,68245.21212225441,1600.0,2499.4640048271754,2465139.0835834574,7522.765473584117,133.50375621256205,79.32301897061424,68245.21212225441,2499.4640048271754,2465139.0835834574,1600.0,0,4676861.88223103,4046197.7140093716
135,6,3,4544,WARMUP_SR,0.0,1e-06,-23.08541001006961,-23.08541001006961,0.0,24,256371.21629797464,54.26706541856754,0.0,383.44845283640683,2400.0,5999.331504105228,242128.3779800307,5460.058361002291,54.26706541856754,0.0,383.44845283640683,5999.331504105228,242128.3779800307,2400.0,0,4676861.88223103,4046197.7140093716
136,7,3,4544,WARMUP_SR,0.0,1e-06,-85.47684940695763,-85.47684940695763,0.0,24,813847.3254851586,196.5382358235823,368.55920014652236,4793.826035613112,1600.0,1917.247896407443,794588.8406146892,10578.851738302343,196.5382358235823,368.55920014652236,4793.826035613112,1917.247896407443,794588.8406146892,1600.0,0,4676861.88223103,4046197.7140093716
